Datetime,Open,High,Low,Close,Adj Close,Volume
2023-01-31 00:20:00-05:00,1935.0,1935.4000244140625,1935.0,1935.300048828125,1935.300048828125,57
2023-01-31 00:21:00-05:00,1935.300048828125,1935.5,1935.300048828125,1935.5,1935.5,22
2023-01-31 00:22:00-05:00,1935.5,1936.0,1935.5,1936.0,1936.0,40
2023-01-31 00:23:00-05:00,1935.9000244140625,1936.4000244140625,1935.9000244140625,1936.4000244140625,1936.4000244140625,42
2023-01-31 00:24:00-05:00,1936.4000244140625,1936.4000244140625,1936.300048828125,1936.300048828125,1936.300048828125,18
2023-01-31 00:25:00-05:00,1936.300048828125,1936.300048828125,1936.0999755859375,1936.0999755859375,1936.0999755859375,19
2023-01-31 00:26:00-05:00,1936.300048828125,1936.300048828125,1936.0,1936.300048828125,1936.300048828125,18
2023-01-31 00:27:00-05:00,1936.199951171875,1936.5,1936.199951171875,1936.4000244140625,1936.4000244140625,18
2023-01-31 00:28:00-05:00,1936.300048828125,1936.5999755859375,1936.199951171875,1936.199951171875,1936.199951171875,81
2023-01-31 00:29:00-05:00,1936.300048828125,1936.300048828125,1935.5999755859375,1935.9000244140625,1935.9000244140625,116
2023-01-31 00:30:00-05:00,1920.5,1936.4000244140625,1920.4000244140625,1935.800048828125,1935.800048828125,177
2023-01-31 00:31:00-05:00,1935.699951171875,1935.800048828125,1935.4000244140625,1935.5,1935.5,43
2023-01-31 00:32:00-05:00,1935.4000244140625,1935.800048828125,1935.199951171875,1935.199951171875,1935.199951171875,115
2023-01-31 00:33:00-05:00,1935.199951171875,1935.4000244140625,1919.5,1935.300048828125,1935.300048828125,77
2023-01-31 00:34:00-05:00,1935.300048828125,1935.4000244140625,1934.699951171875,1934.699951171875,1934.699951171875,214
2023-01-31 00:35:00-05:00,1934.699951171875,1934.699951171875,1934.300048828125,1934.300048828125,1934.300048828125,94
2023-01-31 00:36:00-05:00,1934.4000244140625,1934.4000244140625,1918.300048828125,1933.800048828125,1933.800048828125,255
2023-01-31 00:37:00-05:00,1933.800048828125,1933.800048828125,1918.0999755859375,1933.5,1933.5,242
2023-01-31 00:38:00-05:00,1933.4000244140625,1933.4000244140625,1917.199951171875,1933.0,1933.0,343
2023-01-31 00:39:00-05:00,1933.0,1933.0999755859375,1932.9000244140625,1933.0999755859375,1933.0999755859375,85
2023-01-31 00:40:00-05:00,1933.0,1933.800048828125,1932.800048828125,1933.5999755859375,1933.5999755859375,240
2023-01-31 00:41:00-05:00,1933.5999755859375,1933.699951171875,1933.0999755859375,1933.0999755859375,1933.0999755859375,110
2023-01-31 00:42:00-05:00,1933.0999755859375,1933.199951171875,1932.699951171875,1932.800048828125,1932.800048828125,135
2023-01-31 00:43:00-05:00,1932.5999755859375,1933.0,1932.5999755859375,1932.699951171875,1932.699951171875,64
2023-01-31 00:44:00-05:00,1932.699951171875,1933.0,1932.5999755859375,1932.9000244140625,1932.9000244140625,91
2023-01-31 00:45:00-05:00,1932.9000244140625,1933.5999755859375,1932.800048828125,1933.4000244140625,1933.4000244140625,110
2023-01-31 00:46:00-05:00,1933.4000244140625,1933.5,1917.0999755859375,1932.800048828125,1932.800048828125,133
2023-01-31 00:47:00-05:00,1932.800048828125,1933.0,1932.4000244140625,1932.699951171875,1932.699951171875,292
2023-01-31 00:48:00-05:00,1932.5999755859375,1932.9000244140625,1932.4000244140625,1932.5,1932.5,72
2023-01-31 00:49:00-05:00,1932.5999755859375,1932.699951171875,1932.4000244140625,1932.5,1932.5,37
2023-01-31 00:50:00-05:00,1932.5,1932.699951171875,1932.5,1932.5999755859375,1932.5999755859375,39
2023-01-31 00:51:00-05:00,1932.800048828125,1932.9000244140625,1932.699951171875,1932.699951171875,1932.699951171875,84
2023-01-31 00:52:00-05:00,1932.699951171875,1932.800048828125,1917.0,1932.699951171875,1932.699951171875,52
2023-01-31 00:53:00-05:00,1932.800048828125,1932.9000244140625,1932.699951171875,1932.800048828125,1932.800048828125,20
2023-01-31 00:54:00-05:00,1932.800048828125,1932.800048828125,1917.0999755859375,1932.699951171875,1932.699951171875,54
2023-01-31 00:55:00-05:00,1932.699951171875,1932.9000244140625,1932.5999755859375,1932.800048828125,1932.800048828125,92
2023-01-31 00:56:00-05:00,1932.800048828125,1933.0,1916.699951171875,1932.300048828125,1932.300048828125,105
2023-01-31 00:57:00-05:00,1932.300048828125,1932.5999755859375,1932.0999755859375,1932.5,1932.5,118
2023-01-31 00:58:00-05:00,1932.5,1932.5,1916.5,1932.4000244140625,1932.4000244140625,79
2023-01-31 00:59:00-05:00,1932.300048828125,1932.699951171875,1932.300048828125,1932.5,1932.5,41
2023-01-31 01:00:00-05:00,1932.4000244140625,1932.4000244140625,1916.300048828125,1932.0,1932.0,280
2023-01-31 01:01:00-05:00,1932.0,1932.300048828125,1931.800048828125,1931.800048828125,1931.800048828125,68
2023-01-31 01:02:00-05:00,1931.699951171875,1931.699951171875,1914.0,1930.300048828125,1930.300048828125,885
2023-01-31 01:03:00-05:00,1930.199951171875,1930.699951171875,1914.699951171875,1930.199951171875,1930.199951171875,318
2023-01-31 01:04:00-05:00,1930.199951171875,1930.300048828125,1914.0999755859375,1929.800048828125,1929.800048828125,184
2023-01-31 01:05:00-05:00,1929.9000244140625,1929.9000244140625,1913.0999755859375,1928.199951171875,1928.199951171875,884
2023-01-31 01:06:00-05:00,1928.300048828125,1928.5,1912.199951171875,1927.5,1927.5,644
2023-01-31 01:07:00-05:00,1927.4000244140625,1928.699951171875,1912.699951171875,1928.0999755859375,1928.0999755859375,247
2023-01-31 01:08:00-05:00,1928.300048828125,1928.699951171875,1912.5999755859375,1928.5999755859375,1928.5999755859375,126
2023-01-31 01:09:00-05:00,1928.699951171875,1929.0,1928.0999755859375,1928.199951171875,1928.199951171875,94
2023-01-31 01:10:00-05:00,1928.199951171875,1928.5999755859375,1912.5999755859375,1928.199951171875,1928.199951171875,93
2023-01-31 01:11:00-05:00,1928.300048828125,1928.5,1912.0,1927.800048828125,1927.800048828125,143
2023-01-31 01:12:00-05:00,1912.199951171875,1927.800048828125,1911.5,1927.4000244140625,1927.4000244140625,236
2023-01-31 01:13:00-05:00,1927.4000244140625,1928.800048828125,1912.4000244140625,1928.5999755859375,1928.5999755859375,95
2023-01-31 01:14:00-05:00,1928.5,1928.9000244140625,1928.4000244140625,1928.5999755859375,1928.5999755859375,90
2023-01-31 01:15:00-05:00,1928.699951171875,1928.9000244140625,1928.5,1928.800048828125,1928.800048828125,90
2023-01-31 01:16:00-05:00,1928.9000244140625,1929.5999755859375,1928.9000244140625,1929.4000244140625,1929.4000244140625,118
2023-01-31 01:17:00-05:00,1929.300048828125,1929.699951171875,1929.300048828125,1929.4000244140625,1929.4000244140625,135
2023-01-31 01:18:00-05:00,1929.5,1929.5,1929.0999755859375,1929.199951171875,1929.199951171875,40
2023-01-31 01:19:00-05:00,1929.199951171875,1929.4000244140625,1929.0999755859375,1929.199951171875,1929.199951171875,44
2023-01-31 01:20:00-05:00,1929.199951171875,1929.4000244140625,1913.4000244140625,1929.0,1929.0,59
2023-01-31 01:21:00-05:00,1929.0999755859375,1930.0,1929.0999755859375,1929.800048828125,1929.800048828125,194
2023-01-31 01:22:00-05:00,1929.800048828125,1930.0,1929.699951171875,1929.800048828125,1929.800048828125,99
2023-01-31 01:23:00-05:00,1929.9000244140625,1930.0999755859375,1914.0999755859375,1929.5999755859375,1929.5999755859375,93
2023-01-31 01:24:00-05:00,1929.5999755859375,1929.5999755859375,1929.300048828125,1929.5999755859375,1929.5999755859375,50
2023-01-31 01:25:00-05:00,1929.5,1929.699951171875,1929.5,1929.699951171875,1929.699951171875,26
2023-01-31 01:26:00-05:00,1929.699951171875,1929.800048828125,1929.5999755859375,1929.5999755859375,1929.5999755859375,46
2023-01-31 01:27:00-05:00,1929.5,1929.5999755859375,1929.5,1929.5999755859375,1929.5999755859375,24
2023-01-31 01:28:00-05:00,1929.5999755859375,1930.4000244140625,1929.5999755859375,1930.199951171875,1930.199951171875,94
2023-01-31 01:29:00-05:00,1930.300048828125,1930.5999755859375,1930.300048828125,1930.5,1930.5,83
2023-01-31 01:30:00-05:00,1930.4000244140625,1930.5999755859375,1930.199951171875,1930.5,1930.5,111
2023-01-31 01:31:00-05:00,1930.5,1930.5,1914.5,1930.199951171875,1930.199951171875,51
2023-01-31 01:32:00-05:00,1930.0999755859375,1930.199951171875,1929.9000244140625,1930.199951171875,1930.199951171875,40
2023-01-31 01:33:00-05:00,1930.0999755859375,1930.199951171875,1929.699951171875,1929.699951171875,1929.699951171875,28
2023-01-31 01:34:00-05:00,1929.5999755859375,1930.0999755859375,1929.5999755859375,1930.0999755859375,1930.0999755859375,46
2023-01-31 01:35:00-05:00,1929.9000244140625,1929.9000244140625,1929.699951171875,1929.800048828125,1929.800048828125,14
2023-01-31 01:36:00-05:00,1929.699951171875,1929.699951171875,1929.199951171875,1929.300048828125,1929.300048828125,27
2023-01-31 01:37:00-05:00,1929.199951171875,1929.199951171875,1929.0999755859375,1929.199951171875,1929.199951171875,26
2023-01-31 01:38:00-05:00,1929.0999755859375,1929.199951171875,1929.0999755859375,1929.199951171875,1929.199951171875,7
2023-01-31 01:39:00-05:00,1929.199951171875,1929.4000244140625,1929.0,1929.0,1929.0,31
2023-01-31 01:40:00-05:00,1928.800048828125,1929.0,1928.800048828125,1928.9000244140625,1928.9000244140625,18
2023-01-31 01:41:00-05:00,1928.9000244140625,1929.4000244140625,1928.800048828125,1929.4000244140625,1929.4000244140625,40
2023-01-31 01:42:00-05:00,1929.199951171875,1929.4000244140625,1929.0999755859375,1929.4000244140625,1929.4000244140625,39
2023-01-31 01:43:00-05:00,1929.4000244140625,1929.5999755859375,1929.300048828125,1929.5999755859375,1929.5999755859375,35
2023-01-31 01:44:00-05:00,1929.5,1929.5999755859375,1929.4000244140625,1929.5999755859375,1929.5999755859375,62
2023-01-31 01:45:00-05:00,1929.5999755859375,1929.699951171875,1929.5,1929.5999755859375,1929.5999755859375,36
2023-01-31 01:46:00-05:00,1929.800048828125,1929.800048828125,1913.9000244140625,1929.699951171875,1929.699951171875,31
2023-01-31 01:47:00-05:00,1929.800048828125,1930.0999755859375,1914.300048828125,1929.800048828125,1929.800048828125,39
2023-01-31 01:48:00-05:00,1929.9000244140625,1929.9000244140625,1913.9000244140625,1929.5,1929.5,72
2023-01-31 01:49:00-05:00,1914.0,1929.9000244140625,1914.0,1929.699951171875,1929.699951171875,64
2023-01-31 01:50:00-05:00,1929.800048828125,1929.800048828125,1929.5999755859375,1929.800048828125,1929.800048828125,128
2023-01-31 01:51:00-05:00,1929.699951171875,1929.699951171875,1929.5999755859375,1929.699951171875,1929.699951171875,30
2023-01-31 01:52:00-05:00,1929.5,1929.800048828125,1914.0,1929.5999755859375,1929.5999755859375,63
2023-01-31 01:53:00-05:00,1929.5999755859375,1929.9000244140625,1929.5,1929.800048828125,1929.800048828125,95
2023-01-31 01:54:00-05:00,1929.699951171875,1929.699951171875,1929.699951171875,1929.699951171875,1929.699951171875,6
2023-01-31 01:55:00-05:00,1930.0999755859375,1930.300048828125,1914.300048828125,1930.300048828125,1930.300048828125,119
2023-01-31 01:56:00-05:00,1914.5,1930.4000244140625,1914.5,1930.199951171875,1930.199951171875,43
2023-01-31 01:57:00-05:00,1930.199951171875,1930.5,1914.4000244140625,1930.5,1930.5,53
2023-01-31 01:58:00-05:00,1930.5999755859375,1930.9000244140625,1930.5999755859375,1930.699951171875,1930.699951171875,116
2023-01-31 01:59:00-05:00,1930.800048828125,1930.800048828125,1930.5,1930.5999755859375,1930.5999755859375,59
2023-01-31 02:00:00-05:00,1930.5,1930.5999755859375,1929.9000244140625,1930.4000244140625,1930.4000244140625,176
2023-01-31 02:01:00-05:00,1930.300048828125,1930.300048828125,1929.5999755859375,1929.699951171875,1929.699951171875,208
2023-01-31 02:02:00-05:00,1929.699951171875,1930.5,1929.5999755859375,1930.5,1930.5,56
2023-01-31 02:03:00-05:00,1930.4000244140625,1930.4000244140625,1929.9000244140625,1930.199951171875,1930.199951171875,61
2023-01-31 02:04:00-05:00,1930.199951171875,1930.699951171875,1930.0999755859375,1930.5,1930.5,50
2023-01-31 02:05:00-05:00,1930.5,1930.800048828125,1930.199951171875,1930.5999755859375,1930.5999755859375,116
2023-01-31 02:06:00-05:00,1930.5999755859375,1930.699951171875,1930.300048828125,1930.5,1930.5,55
2023-01-31 02:07:00-05:00,1930.4000244140625,1931.0999755859375,1930.4000244140625,1930.9000244140625,1930.9000244140625,66
2023-01-31 02:08:00-05:00,1930.9000244140625,1931.0,1930.5,1930.9000244140625,1930.9000244140625,89
2023-01-31 02:09:00-05:00,1931.0,1931.0999755859375,1930.0,1930.0,1930.0,101
2023-01-31 02:10:00-05:00,1930.0999755859375,1930.4000244140625,1929.9000244140625,1930.4000244140625,1930.4000244140625,40
2023-01-31 02:11:00-05:00,1930.5,1930.699951171875,1930.5,1930.699951171875,1930.699951171875,43
2023-01-31 02:12:00-05:00,1930.800048828125,1930.800048828125,1930.300048828125,1930.300048828125,1930.300048828125,71
2023-01-31 02:13:00-05:00,1930.300048828125,1930.300048828125,1929.9000244140625,1930.0,1930.0,53
2023-01-31 02:14:00-05:00,1930.0999755859375,1930.4000244140625,1929.9000244140625,1930.199951171875,1930.199951171875,57
2023-01-31 02:15:00-05:00,1930.300048828125,1930.800048828125,1930.0999755859375,1930.199951171875,1930.199951171875,158
2023-01-31 02:16:00-05:00,1930.0999755859375,1930.4000244140625,1930.0999755859375,1930.4000244140625,1930.4000244140625,31
2023-01-31 02:17:00-05:00,1930.4000244140625,1930.5,1930.199951171875,1930.300048828125,1930.300048828125,53
2023-01-31 02:18:00-05:00,1930.4000244140625,1930.5999755859375,1930.199951171875,1930.300048828125,1930.300048828125,57
2023-01-31 02:19:00-05:00,1930.300048828125,1930.300048828125,1930.0999755859375,1930.300048828125,1930.300048828125,43
2023-01-31 02:20:00-05:00,1930.300048828125,1930.5,1930.199951171875,1930.199951171875,1930.199951171875,61
2023-01-31 02:21:00-05:00,1930.0999755859375,1930.199951171875,1929.5999755859375,1929.800048828125,1929.800048828125,69
2023-01-31 02:22:00-05:00,1929.9000244140625,1930.300048828125,1929.5,1929.5,1929.5,75
2023-01-31 02:23:00-05:00,1929.5,1929.5999755859375,1929.199951171875,1929.300048828125,1929.300048828125,93
2023-01-31 02:24:00-05:00,1929.199951171875,1929.4000244140625,1928.300048828125,1928.5,1928.5,120
2023-01-31 02:25:00-05:00,1928.4000244140625,1928.5,1927.699951171875,1928.0999755859375,1928.0999755859375,338
2023-01-31 02:26:00-05:00,1928.199951171875,1928.4000244140625,1928.0999755859375,1928.300048828125,1928.300048828125,82
2023-01-31 02:27:00-05:00,1928.300048828125,1928.4000244140625,1928.300048828125,1928.300048828125,1928.300048828125,51
2023-01-31 02:28:00-05:00,1928.300048828125,1928.300048828125,1928.199951171875,1928.300048828125,1928.300048828125,59
2023-01-31 02:29:00-05:00,1928.4000244140625,1928.800048828125,1928.4000244140625,1928.800048828125,1928.800048828125,67
2023-01-31 02:30:00-05:00,1928.800048828125,1929.0999755859375,1928.300048828125,1928.300048828125,1928.300048828125,350
2023-01-31 02:31:00-05:00,1928.4000244140625,1928.699951171875,1928.300048828125,1928.5999755859375,1928.5999755859375,68
2023-01-31 02:32:00-05:00,1928.5999755859375,1929.4000244140625,1928.5,1929.300048828125,1929.300048828125,70
2023-01-31 02:33:00-05:00,1929.300048828125,1929.800048828125,1929.0,1929.5,1929.5,113
2023-01-31 02:34:00-05:00,1929.5999755859375,1929.5999755859375,1928.9000244140625,1929.0,1929.0,142
2023-01-31 02:35:00-05:00,1929.0,1929.300048828125,1928.9000244140625,1929.0,1929.0,203
2023-01-31 02:36:00-05:00,1929.0999755859375,1929.4000244140625,1928.9000244140625,1929.0999755859375,1929.0999755859375,218
2023-01-31 02:37:00-05:00,1929.199951171875,1929.4000244140625,1929.0999755859375,1929.300048828125,1929.300048828125,29
2023-01-31 02:38:00-05:00,1929.199951171875,1929.5999755859375,1929.0999755859375,1929.4000244140625,1929.4000244140625,57
2023-01-31 02:39:00-05:00,1929.4000244140625,1929.4000244140625,1913.199951171875,1928.800048828125,1928.800048828125,259
2023-01-31 02:40:00-05:00,1928.800048828125,1928.9000244140625,1928.4000244140625,1928.9000244140625,1928.9000244140625,57
2023-01-31 02:41:00-05:00,1928.800048828125,1928.9000244140625,1928.5999755859375,1928.699951171875,1928.699951171875,51
2023-01-31 02:42:00-05:00,1913.0,1929.0999755859375,1913.0,1929.0999755859375,1929.0999755859375,74
2023-01-31 02:43:00-05:00,1929.0,1929.0,1928.699951171875,1928.9000244140625,1928.9000244140625,51
2023-01-31 02:44:00-05:00,1928.800048828125,1929.199951171875,1928.699951171875,1928.699951171875,1928.699951171875,143
2023-01-31 02:45:00-05:00,1928.800048828125,1929.9000244140625,1928.0999755859375,1929.4000244140625,1929.4000244140625,311
2023-01-31 02:46:00-05:00,1929.300048828125,1930.0,1929.199951171875,1929.9000244140625,1929.9000244140625,64
2023-01-31 02:47:00-05:00,1929.9000244140625,1930.300048828125,1929.5999755859375,1930.0999755859375,1930.0999755859375,125
2023-01-31 02:48:00-05:00,1930.199951171875,1930.9000244140625,1915.0,1930.9000244140625,1930.9000244140625,158
2023-01-31 02:49:00-05:00,1930.9000244140625,1931.300048828125,1930.300048828125,1931.0999755859375,1931.0999755859375,230
2023-01-31 02:50:00-05:00,1931.0,1931.199951171875,1930.4000244140625,1930.699951171875,1930.699951171875,244
2023-01-31 02:51:00-05:00,1930.5999755859375,1930.5999755859375,1930.5,1930.5,1930.5,98
2023-01-31 02:52:00-05:00,1930.5,1930.5,1930.0999755859375,1930.0999755859375,1930.0999755859375,21
2023-01-31 02:53:00-05:00,1930.0999755859375,1930.0999755859375,1929.9000244140625,1930.0,1930.0,92
2023-01-31 02:55:00-05:00,1930.4000244140625,1931.300048828125,1930.4000244140625,1931.199951171875,1931.199951171875,251
2023-01-31 02:56:00-05:00,1930.4000244140625,1930.4000244140625,1930.300048828125,1930.300048828125,1930.300048828125,104
2023-01-31 02:57:00-05:00,1930.300048828125,1930.300048828125,1929.9000244140625,1930.0,1930.0,72
2023-01-31 02:58:00-05:00,1929.9000244140625,1930.0,1929.5999755859375,1930.0,1930.0,43
2023-01-31 02:59:00-05:00,1930.300048828125,1930.300048828125,1929.9000244140625,1929.9000244140625,1929.9000244140625,92
2023-01-31 03:00:00-05:00,1929.9000244140625,1930.300048828125,1929.699951171875,1930.0999755859375,1930.0999755859375,102
2023-01-31 03:01:00-05:00,1930.0,1930.199951171875,1914.0999755859375,1929.9000244140625,1929.9000244140625,157
2023-01-31 03:02:00-05:00,1930.0,1930.0,1914.0,1929.199951171875,1929.199951171875,113
2023-01-31 03:03:00-05:00,1929.300048828125,1929.5999755859375,1928.9000244140625,1929.0,1929.0,87
2023-01-31 03:04:00-05:00,1929.0999755859375,1929.199951171875,1928.699951171875,1928.800048828125,1928.800048828125,95
2023-01-31 03:05:00-05:00,1928.699951171875,1929.300048828125,1928.699951171875,1929.199951171875,1929.199951171875,85
2023-01-31 03:06:00-05:00,1929.0999755859375,1929.199951171875,1928.5999755859375,1928.5999755859375,1928.5999755859375,120
2023-01-31 03:07:00-05:00,1928.699951171875,1928.800048828125,1926.4000244140625,1927.0,1927.0,746
2023-01-31 03:08:00-05:00,1927.0,1927.0999755859375,1926.199951171875,1927.0999755859375,1927.0999755859375,300
2023-01-31 03:09:00-05:00,1927.0999755859375,1927.0999755859375,1926.5999755859375,1926.9000244140625,1926.9000244140625,130
2023-01-31 03:10:00-05:00,1926.800048828125,1927.0999755859375,1925.800048828125,1925.9000244140625,1925.9000244140625,247
2023-01-31 03:11:00-05:00,1925.9000244140625,1926.199951171875,1909.800048828125,1925.699951171875,1925.699951171875,465
2023-01-31 03:12:00-05:00,1925.699951171875,1926.0,1924.9000244140625,1925.0999755859375,1925.0999755859375,422
2023-01-31 03:13:00-05:00,1925.0999755859375,1925.699951171875,1909.0999755859375,1924.9000244140625,1924.9000244140625,259
2023-01-31 03:14:00-05:00,1924.800048828125,1924.9000244140625,1908.0,1923.5,1923.5,1089
2023-01-31 03:15:00-05:00,1923.4000244140625,1924.0999755859375,1908.4000244140625,1923.199951171875,1923.199951171875,396
2023-01-31 03:16:00-05:00,1923.0999755859375,1923.4000244140625,1922.800048828125,1923.300048828125,1923.300048828125,400
2023-01-31 03:17:00-05:00,1923.4000244140625,1924.5999755859375,1923.0,1924.5,1924.5,384
2023-01-31 03:18:00-05:00,1924.4000244140625,1925.0999755859375,1909.300048828125,1924.300048828125,1924.300048828125,431
2023-01-31 03:19:00-05:00,1924.300048828125,1924.4000244140625,1908.300048828125,1924.0999755859375,1924.0999755859375,136
2023-01-31 03:20:00-05:00,1924.199951171875,1924.199951171875,1908.5,1924.199951171875,1924.199951171875,179
2023-01-31 03:21:00-05:00,1924.199951171875,1924.699951171875,1923.9000244140625,1924.0999755859375,1924.0999755859375,104
2023-01-31 03:22:00-05:00,1924.0999755859375,1924.300048828125,1907.0999755859375,1923.199951171875,1923.199951171875,189
2023-01-31 03:23:00-05:00,1923.199951171875,1923.9000244140625,1922.9000244140625,1923.4000244140625,1923.4000244140625,229
2023-01-31 03:24:00-05:00,1923.5,1924.0,1923.300048828125,1924.0,1924.0,84
2023-01-31 03:25:00-05:00,1923.9000244140625,1923.9000244140625,1907.9000244140625,1923.699951171875,1923.699951171875,108
2023-01-31 03:26:00-05:00,1923.699951171875,1924.0999755859375,1923.0,1924.0,1924.0,177
2023-01-31 03:27:00-05:00,1924.0,1924.199951171875,1908.5,1923.800048828125,1923.800048828125,87
2023-01-31 03:28:00-05:00,1923.800048828125,1923.800048828125,1923.199951171875,1923.699951171875,1923.699951171875,70
2023-01-31 03:29:00-05:00,1923.5999755859375,1923.5999755859375,1922.800048828125,1922.800048828125,1922.800048828125,137
2023-01-31 03:30:00-05:00,1922.800048828125,1922.800048828125,1906.0999755859375,1921.5999755859375,1921.5999755859375,284
2023-01-31 03:40:00-05:00,1921.199951171875,1921.5999755859375,1905.9000244140625,1921.4000244140625,1921.4000244140625,1833
2023-01-31 03:41:00-05:00,1921.300048828125,1921.699951171875,1905.0,1921.5999755859375,1921.5999755859375,616
2023-01-31 03:42:00-05:00,1921.699951171875,1922.199951171875,1921.199951171875,1921.4000244140625,1921.4000244140625,444
2023-01-31 03:43:00-05:00,1921.300048828125,1921.300048828125,1920.4000244140625,1920.5999755859375,1920.5999755859375,310
2023-01-31 03:44:00-05:00,1920.5,1921.300048828125,1920.5,1921.0,1921.0,188
2023-01-31 03:45:00-05:00,1921.0,1921.300048828125,1921.0,1921.199951171875,1921.199951171875,157
2023-01-31 03:46:00-05:00,1921.300048828125,1921.800048828125,1906.300048828125,1921.699951171875,1921.699951171875,139
2023-01-31 03:47:00-05:00,1921.5999755859375,1922.4000244140625,1921.5999755859375,1922.0999755859375,1922.0999755859375,476
2023-01-31 03:48:00-05:00,1922.0,1922.5999755859375,1906.0999755859375,1922.5,1922.5,341
2023-01-31 03:49:00-05:00,1922.4000244140625,1922.699951171875,1922.0999755859375,1922.5999755859375,1922.5999755859375,192
2023-01-31 03:50:00-05:00,1922.5,1922.5999755859375,1921.800048828125,1922.300048828125,1922.300048828125,199
2023-01-31 03:51:00-05:00,1922.4000244140625,1922.4000244140625,1922.0999755859375,1922.199951171875,1922.199951171875,93
2023-01-31 03:52:00-05:00,1922.0999755859375,1922.199951171875,1921.5999755859375,1921.699951171875,1921.699951171875,92
2023-01-31 03:53:00-05:00,1921.5999755859375,1922.0999755859375,1921.5,1921.9000244140625,1921.9000244140625,105
2023-01-31 03:54:00-05:00,1921.800048828125,1921.800048828125,1905.800048828125,1921.699951171875,1921.699951171875,62
2023-01-31 03:55:00-05:00,1921.5999755859375,1921.9000244140625,1906.0,1921.9000244140625,1921.9000244140625,79
2023-01-31 03:56:00-05:00,1921.800048828125,1922.199951171875,1921.800048828125,1922.0999755859375,1922.0999755859375,71
2023-01-31 03:57:00-05:00,1922.0999755859375,1922.5,1921.800048828125,1922.0,1922.0,209
2023-01-31 03:58:00-05:00,1922.0,1922.4000244140625,1921.699951171875,1922.199951171875,1922.199951171875,147
2023-01-31 03:59:00-05:00,1922.0999755859375,1922.199951171875,1921.800048828125,1922.0999755859375,1922.0999755859375,89
2023-01-31 04:00:00-05:00,1922.0,1922.0,1905.9000244140625,1921.300048828125,1921.300048828125,874
2023-01-31 04:01:00-05:00,1921.199951171875,1921.9000244140625,1921.199951171875,1921.300048828125,1921.300048828125,191
2023-01-31 04:02:00-05:00,1921.300048828125,1922.0,1921.199951171875,1921.699951171875,1921.699951171875,104
2023-01-31 04:03:00-05:00,1921.800048828125,1921.9000244140625,1921.199951171875,1921.4000244140625,1921.4000244140625,251
2023-01-31 04:04:00-05:00,1921.199951171875,1921.300048828125,1920.800048828125,1920.800048828125,1920.800048828125,121
2023-01-31 04:05:00-05:00,1920.699951171875,1921.699951171875,1920.300048828125,1921.5999755859375,1921.5999755859375,167
2023-01-31 04:06:00-05:00,1921.699951171875,1922.4000244140625,1921.300048828125,1921.9000244140625,1921.9000244140625,321
2023-01-31 04:07:00-05:00,1922.0,1922.4000244140625,1921.300048828125,1921.5,1921.5,260
2023-01-31 04:08:00-05:00,1921.4000244140625,1922.0,1921.300048828125,1921.699951171875,1921.699951171875,124
